Year,Cairo,London,Moscow,New York,Sydney,Tokyo
1903,20.385,9.44525,5.238833333333334,9.321333333333333,16.868666666666666,12.335916666666668
1904,20.608666666666668,9.184583333333334,3.3116666666666665,7.868833333333334,16.577916666666667,12.29325
1905,21.02625,9.24525,4.539416666666667,9.100416666666666,16.57016666666667,12.032916666666667
1906,21.24116666666667,9.615833333333333,5.057416666666668,9.896833333333333,16.924083333333332,11.661666666666667
1907,20.452416666666668,9.030916666666668,2.39425,8.491416666666668,16.86791666666667,11.965916666666667
1908,20.367416666666667,9.3075,2.5624166666666675,9.867333333333333,16.67425,11.71575
1909,21.403666666666666,8.699666666666667,3.761083333333334,9.51,16.466833333333334,12.039583333333333
1910,20.647833333333335,9.39175,5.032750000000001,9.552583333333333,16.92925,12.002749999999999
1911,20.77825,10.221,3.3872500000000008,9.909833333333333,16.854666666666667,12.809
1912,20.785333333333334,9.573916666666667,3.1390000000000007,9.239583333333334,17.096166666666665,12.323500000000001
1913,20.404083333333332,9.89,4.824333333333335,10.764333333333333,17.226166666666668,11.721833333333334
1914,20.964833333333335,9.979916666666666,4.571583333333334,9.023083333333334,17.874666666666666,13.098
1915,21.574083333333334,9.07225,3.5149999999999997,9.85425,17.306583333333332,12.739000000000003
1916,21.730999999999998,9.28125,4.068833333333333,9.098083333333333,16.966083333333334,13.102000000000002
1917,21.123,8.64825,3.2831666666666663,8.24425,16.548416666666668,12.041666666666666
1918,21.434,9.602166666666667,4.05225,9.50775,16.563416666666665,12.1885
1919,21.425833333333333,8.484916666666667,3.1849999999999996,10.047083333333333,17.507583333333333,12.591583333333332
1920,20.72341666666667,9.672166666666667,4.640999999999999,9.1935,16.64891666666667,12.6885
1921,20.732583333333334,10.598083333333333,4.32925,10.913416666666668,17.149916666666666,12.11725
1922,21.393416666666667,8.814666666666668,4.013000000000001,10.036666666666667,17.215083333333336,12.859500000000002
1923,21.3895,9.165166666666666,3.937416666666667,9.513083333333332,17.202583333333333,12.641583333333335
1924,21.61125,9.341416666666667,3.6675000000000004,8.852583333333333,16.645166666666668,12.34666666666667
1925,21.36975,9.314666666666668,5.393666666666668,9.722083333333334,16.550666666666668,12.190166666666668
1926,21.219,9.831416666666668,3.374083333333333,8.541833333333333,17.25075,11.740583333333333
1927,21.759,9.246916666666667,3.49875,9.695083333333333,16.419083333333337,12.1885
1928,21.717250000000003,9.694083333333333,3.2954999999999997,9.823666666666666,17.397250000000003,12.423916666666665
1929,21.06825,9.086916666666667,3.009750000000001,9.9655,16.688333333333336,12.444666666666668
1930,21.732916666666668,9.6995,4.54675,10.222166666666668,17.097916666666666,12.996
1931,21.603083333333334,9.115250000000001,3.282083333333333,11.02575,16.855666666666668,12.16175
1932,21.428,9.574166666666668,5.095416666666666,10.436416666666666,16.96625,12.674083333333334
1933,21.243666666666666,9.9615,2.7181666666666664,10.175749999999999,16.758,12.693833333333332
1934,21.524333333333335,10.114583333333334,5.262666666666668,9.48225,16.88525,11.847999999999999
1935,21.613249999999997,9.90075,4.558250000000001,9.479666666666667,16.546833333333336,12.247416666666668
1936,21.99925,9.429,5.363583333333334,9.734416666666666,16.78558333333333,12.086083333333335
1937,21.822083333333335,9.692333333333334,5.157583333333334,10.1635,16.972583333333336,12.864333333333335
1938,20.923583333333333,10.179416666666668,5.918083333333333,10.421916666666666,17.393,12.595333333333334
1939,21.854416666666665,9.773583333333333,4.6265833333333335,10.067916666666667,17.333916666666667,12.723
1940,21.590833333333332,9.057500000000001,3.158249999999999,8.52575,17.640916666666666,12.660083333333334
1941,21.761583333333334,9.0855,1.673833333333333,10.191166666666666,16.86025,12.609166666666667
1942,21.586333333333332,9.09825,2.0863333333333336,9.959583333333333,17.299916666666665,12.797833333333335
1943,21.3455,10.190083333333334,4.634333333333333,9.577916666666667,16.3125,12.481583333333333
1944,21.40133333333333,9.615666666666668,4.761,10.01275,16.989250000000002,12.1595
1945,20.832833333333333,10.394666666666668,2.9374166666666666,9.942833333333335,16.886916666666668,11.624166666666667
1946,21.756333333333334,9.5835,4.093916666666666,10.631083333333333,17.041666666666668,12.858416666666665
1947,21.942999999999998,9.754583333333334,3.769833333333334,9.907,16.94275,11.99125
1948,20.88025,10.16,4.778666666666668,9.826,16.422416666666667,13.175166666666668
1949,20.678333333333335,10.63,5.273666666666667,11.386166666666666,16.551583333333333,12.621083333333333
1950,21.527416666666667,9.754666666666667,3.9295833333333334,9.72425,17.14025,13.207749999999999
1951,21.824833333333334,9.524833333333333,3.993166666666667,10.274333333333333,16.734416666666668,12.720916666666668
1952,21.922583333333336,9.354916666666666,4.207416666666667,10.522583333333333,16.827749999999998,12.647166666666665
1953,21.167833333333334,9.945083333333335,4.004333333333333,11.1745,16.733666666666668,12.506083333333335
1954,21.445333333333334,9.350416666666666,4.035749999999999,10.308666666666666,16.933833333333336,12.761916666666666
1955,22.101,9.388666666666667,3.7145833333333336,10.390166666666667,16.994916666666665,13.41975
1956,21.47883333333333,8.8705,2.4544999999999995,9.752833333333333,16.644000000000002,12.611916666666668
1957,21.486500000000003,10.260916666666667,5.378166666666669,10.503083333333334,17.0565,12.661833333333334
1958,21.854333333333333,9.658,3.888416666666666,9.161833333333332,17.409499999999998,13.093583333333335
1959,20.978333333333335,10.633583333333334,4.304583333333334,10.773916666666667,17.225083333333334,13.499833333333333
1960,22.295416666666668,9.883750000000001,4.4955,9.762416666666667,16.677416666666666,13.256
1961,21.139083333333335,10.196833333333332,5.275500000000001,10.026333333333334,16.8605,13.657916666666667
1962,22.114,8.645666666666667,4.53775,9.3165,16.742333333333335,13.008833333333333
1963,22.093,8.481083333333332,3.171833333333333,9.316083333333333,16.925416666666667,12.710416666666667
1964,21.07225,9.533583333333334,4.422583333333333,9.961333333333334,16.964666666666666,12.934
1965,21.52175,9.03075,3.3501666666666665,9.628416666666668,16.998083333333334,12.26975
1966,22.103333333333335,9.585333333333333,4.8135,9.7495,16.64466666666667,12.807416666666667
1967,20.918916666666668,9.808,4.554666666666667,9.304833333333333,16.854583333333334,12.854833333333334
1968,21.481166666666667,9.483333333333333,3.578583333333334,9.745833333333334,17.274416666666667,12.749083333333333
1969,21.87925,9.470666666666666,2.4668333333333328,9.761416666666667,17.182833333333335,12.635416666666666
1970,21.528499999999998,9.690833333333334,4.269666666666667,9.766916666666667,16.782500000000002,12.353833333333334
1971,21.410916666666665,9.888916666666667,4.368666666666667,10.0145,16.84275,12.515749999999999
1972,21.566833333333335,9.411583333333335,5.269666666666667,9.48975,17.025666666666666,13.173250000000001
1973,21.42425,9.750083333333334,4.48275,10.959916666666667,17.812083333333334,12.96175
1974,21.547583333333336,9.698083333333335,5.450500000000001,10.078833333333334,16.97791666666667,12.23475
1975,21.35291666666667,9.994333333333335,6.0142500000000005,10.559583333333334,17.341333333333335,12.721583333333333
1976,21.281000000000002,10.282166666666667,2.6513333333333327,9.533666666666667,17.009416666666667,12.189749999999998
1977,21.571250000000003,9.690166666666668,4.427083333333334,9.958416666666666,17.33525,12.938250000000002
1978,21.66633333333333,9.411416666666666,3.2145000000000006,9.17125,17.162583333333334,13.046166666666666
1979,22.055666666666667,9.058666666666666,4.3691666666666675,10.0245,17.556,13.830083333333334
1980,21.517,9.54275,3.409500000000001,9.85825,17.995083333333337,12.353083333333332
1981,21.418916666666664,9.381333333333334,5.674499999999999,9.949,17.493750000000002,12.059916666666666
1982,21.035416666666666,10.066,4.747666666666667,9.775,17.295333333333335,12.905833333333334
1983,20.746333333333336,10.116000000000001,5.651999999999999,10.509166666666667,17.468,12.63575
1984,21.320416666666667,9.748583333333334,4.419416666666668,10.257333333333333,16.905666666666665,11.978166666666667
1985,21.721333333333334,8.998666666666667,3.3027499999999996,10.2615,17.092666666666666,12.895000000000001
1986,21.519166666666667,8.937,4.194416666666666,10.152916666666668,17.060833333333335,12.215666666666666
1987,21.243583333333333,9.215833333333334,2.4885000000000015,10.319833333333333,17.366333333333333,13.414000000000001
1988,21.65116666666667,9.8245,4.891166666666668,9.93325,17.887249999999998,12.444250000000002
1989,21.427583333333335,10.759,6.625083333333334,9.661333333333333,17.258333333333333,13.354166666666666
1990,21.599500000000003,10.94025,5.8074166666666684,11.3225,17.4665,14.138750000000002
1991,21.6515,9.669666666666666,5.618833333333334,11.35725,17.848000000000003,13.315083333333334
1992,21.111166666666666,10.154000000000002,5.359416666666667,9.572666666666667,16.8915,12.937833333333332
1993,21.786833333333334,9.693583333333335,4.152416666666667,10.040916666666666,17.423416666666668,12.490499999999999
1994,22.021333333333335,10.484916666666667,4.131500000000001,9.995333333333333,17.357666666666667,13.779916666666669
1995,21.564833333333336,10.551833333333333,5.882916666666667,10.236416666666665,16.949,12.978083333333336
1996,21.878666666666664,9.269083333333333,4.551916666666667,9.807083333333333,17.046083333333332,12.607083333333335
1997,21.454833333333337,10.640916666666667,4.55675,10.00375,17.511,13.433166666666667
1998,22.362666666666666,10.399000000000001,4.47125,11.823916666666667,18.04975,13.739500000000001
1999,22.278499999999998,10.8615,5.944416666666666,11.162583333333332,17.546916666666668,13.781666666666668
2000,21.486166666666666,10.519166666666667,5.960916666666666,9.969083333333334,17.567416666666666,13.501833333333336
2001,22.330833333333334,10.180416666666668,5.316166666666667,10.931,17.854499999999998,13.125833333333333
2002,22.414083333333334,10.911416666666668,5.634250000000001,11.252166666666668,17.733833333333333,13.421999999999999
2003,22.1705,10.809416666666666,4.987666666666667,9.836,17.592333333333332,12.8855
2004,22.081916666666668,10.767833333333334,5.3155833333333335,10.3895,17.869666666666667,14.04725
2005,22.006500000000003,10.630333333333335,5.542416666666667,10.681416666666665,18.02808333333333,12.987166666666667
2006,22.05,11.09675,4.9110000000000005,11.51925,17.7495,13.280416666666667
2007,22.361,10.834416666666668,6.427000000000001,10.627333333333334,18.020833333333332,13.681333333333335
2008,22.644499999999997,10.377583333333334,6.759083333333334,10.641666666666667,17.321083333333334,13.310666666666668
2009,22.625,10.5235,5.685416666666666,10.141833333333333,18.175833333333333,13.546083333333334
2010,23.71825,9.3755,5.914666666666665,11.357583333333332,17.999,13.820500000000001
2011,21.98691666666667,11.193583333333335,6.009833333333333,11.27225,17.713333333333335,13.321833333333336
2012,22.48425,9.997583333333333,5.200916666666666,11.9715,17.474333333333334,13.11325
2013,22.907,9.907250000000001,6.798875000000001,12.163888888888888,18.08975,13.9115
